"","ts.divs.CPI ALL ITEMS","ts.divs.FOOD AND NON-ALCOHOLIC BEVERAGES","ts.divs.ALCOHOLIC BEVERAGES AND TOBACCO","ts.divs.CLOTHING AND FOOTWEAR","ts.divs.HOUSING, WATER, ELELCTRICITY, GAS AND OTHER FUELS","ts.divs.FURNITURE, HOUSEHOLD EQUIPMENT AND MAINTENANCE","ts.divs.HEALTH","ts.divs.TRANSPORT","ts.divs.COMMUNICATION","ts.divs.RECREATION & CULTURE","ts.divs.EDUCATION","ts.divs.RESTAURANTS AND HOTELS","ts.divs.MISCELLANEOUS GOODS AND SERVICES"
"1",0.322347349932839,0.564536288642614,0.377275557671886,0.633322422938831,0.0347277032359816,0.538375585900641,0.147835269271379,-0.0494058941231779,-0.0122372808761928,0.284807551468802,0.0324044069993645,0.471655052794939,0.40803723064029
"2",0.341908508578603,0.308648368720865,0.251788060137192,0.820873946803236,-0.0157798396768216,0.77653647412026,1.40763390974272,0.603049850473303,0.00611938928494205,0.0378664935626771,0.00809847748621806,0.269549942455627,0.0637026623319548
"3",1.15565408379006,0.555509664629117,1.41957558329997,0.184857081408807,2.67037025346422,0.468347178458917,0.504289056407603,1.27011423658028,-0.00203967161287455,1.80473692748608,0.0890760385456213,1.24142930498083,0.594911421860256
"4",0.505275974025987,0.260817776682476,0.384021821053016,1.41632634285218,0.842377102099801,0.474717379217915,0.333643699565478,0.349328028722518,-0.00917870947344523,0.391729852470557,0.0404530744336551,0.4296199057223,0.36880237430168
"5",0.405822851258852,0.165915608357237,0.0429031104755007,0.325575300627956,0.987774762964544,0.219920544835417,0.247467326579542,0.882367161436926,-0.0101995022642853,-0.0674585328430455,0.0970481196926887,0.341631513279084,0.358750244602435
"6",-0.0201085863663741,-0.881372569068128,-0.00357372596668792,-1.73913917132178,0.754716981132075,-0.121752672188002,0.192856591838297,0.596678728043898,-0.01020054266887,0.135008140196691,-0.0161590046053206,0.301980637712052,1.02907405000217
"7",0.321802091713597,0.464204662677958,0.096494049533602,0.103782169916466,-0.0329588014981397,0.443663269500605,0.610820244328103,0.400190566936653,-0.0183628499143107,0.239250261060375,0.137373737373725,0.678886625933472,0.461046898119344
"8",0.485164394546911,0.371701406715252,0.171379605826916,1.41007635147212,0.209806977580618,0.776156473144995,0.2448854650273,0.265730283761978,0.599963267555048,-0.0593401376691172,5.85054874112332,0.70949016388635,0.328722677595628
"9",0.44890467259886,0.151403551845508,0.352865697177074,1.98573773959287,0.364898008015802,0.271663025821978,0.653977301643849,0.229531471840994,-0.0253565125666766,0.364168942722554,0.0686132499809311,0.573491310296648,0.353176460576132
"10",0.371422329036486,0.747701736465789,0.103001243118461,0.607380412722414,0.214566694480878,0.434321146272665,0.505625079003935,-0.0448568123332604,0.00405807099594924,0.201143758627498,0.319975620905066,0.460229246266053,0.886194029850751
"11",0.146436062848765,0.691459161326935,-0.301589554357085,0.347994247542194,0.020815986677758,0.0695245908477693,0.0503081373412151,-0.259813878785009,0.003043429742422,0.0603531974074256,0.0151883353584514,0.227619788515288,0.218551674862355
"12",0.310227631994953,0.839760758805408,1.02850635253924,-2.09442009704179,0.220008919280534,-0.575263662511982,2.41357636706474,0.779103912096235,-0.0486933939295442,0.137679639148236,0.318906605922553,0.537572586672797,1.45732858041518
"13",0.382153058209411,0.267603946159678,0.510779202479927,0.957205519418891,0.0652644694295157,0.515701647729649,0.635816865103722,0.38536550978685,-0.039582656706727,0.320810800193794,0.0681198910081671,0.285934864037984,0.748165753849328
"14",0.390510017857482,0.533779477374119,0.182245119685986,0.378064350115315,0.168984020633833,0.546425294068564,0.107332780406888,0.723297675616208,0.0253835453705387,0.127913958284376,-0.00756372437787922,0.419125823282873,0.184626746261318
"15",1.39372141209586,1.19066487043347,0.402308903270931,1.76291373751516,3.51012193678228,0.515798935214007,1.44500219308934,1.90332326283986,0.0639503014799869,0.662217123787667,0.0529500756429657,0.542305508233976,1.11186190797961
"16",0.572574270787141,0.624547252187879,0.181184668989554,0.622511166445427,0.426030765711682,0.425104556460476,0.749441521942784,0.980638098930431,-0.0365196749748886,0.852110852110854,0.264610266878362,0.432069131060975,0.279465370595378
"17",0.327787149210246,0.321036656549145,0.142598775737346,0.191134627143041,0.703242889274835,0.152061043604546,0.538826502634526,0.440389349352954,-0.0507403009914587,0.169495878168413,0.241290906348968,0.385221010010128,-0.0181752090149034
"18",-0.0974416782896115,-0.593471810089019,0.0659882610356766,-1.92547956790835,0.500424088210338,-0.144990972260228,0.25136948943536,-0.049467104375589,-0.0629499142053569,0.38200230739649,0.180532571084702,0.591019859387698,0.393867781615453
"19",0.162561199510414,0.394107891912987,0.065944745245039,0.0195985242311236,0.163164261400395,0.415057121722717,0.697811945594329,-0.636641770898949,0.0386065082445208,0.0983296725749483,0.225259047905091,0.902205390955668,0.156929019797181
"20",0.666373894945882,0.763744485687079,0.509867850577517,2.03882686627119,0.255582081168382,0.443353113703004,0.037585153864228,0.375829201476163,1.99254572597927,0.270459909421428,4.27030266706621,0.637487581410756,0.239042224097075
"21",0.732142179735207,1.09161041465766,0.876527020498297,1.21940095727775,0.50145674585389,0.593508080945271,0.563565491006446,0.27743317920379,1.35319479433231,0.601804140107132,0.107774105474934,0.828145995009177,0.515019739083389
"22",0.410484296151248,0.99015567765568,-0.0889436234263852,0.616109922737262,0.28432055749128,0.380736360322431,0.28253864474852,-0.339646407845595,0.769245883601211,0.842291640318726,0.624416852077792,0.348119339661124,0.645958770285904
"23",0.125642275812932,0.853877396807401,-0.376634938026432,-0.0740084284758136,0.225143841899,0.207131232430835,0.00465690269400021,-0.826054573769386,0.160864181883769,0.110364201866142,0.335235378031395,0.449901075968251,0.346658214809237
"24",0.456988743842834,1.34115046734224,0.663321418751717,-2.13792745576253,0.687780797603854,-0.257707743312341,2.44243172134393,0.689561002253014,0.0652156984893182,0.387101623571851,1.15163147792705,0.679923373715008,0.48364490593602
"25",0.591009937170228,0.905679906844359,0.573594182116155,1.11304465193856,-0.0964027984355131,0.644588284372438,0.138642665575706,0.838531778320228,0.230538019318516,0.319468882982044,0.576287862815383,0.410022779043295,0.614907076342774
"26",0.487452274159472,0.542194054182765,0.363241334827036,0.667912546839688,0.253646163601773,1.00013370771492,1.12349349735583,0.544659867757469,-0.0776397515528049,0.297304357561368,0.0209628956746588,0.443044731504205,0.501806111490777
"27",1.83337329619861,0.916394906083196,3.32498985252334,1.54101885309175,3.99856997497456,0.462019116206425,0.821475063967325,2.3005929822997,-0.0407925407925336,1.15840650890509,0.153695682548549,2.33565392995694,0.258392912651528
"28",0.949086232815932,1.2041450028885,2.1573313254984,0.479448540900029,1.22960573287145,0.711584329331783,0.409617097061443,0.590542601874056,0.256514895353588,0.559083887104284,0.139508928571419,1.22556020045179,0.579401220811948
"29",0.348075715439133,-0.0802725699709184,0.349291802858431,-0.11696937908755,0.877697090016216,0.272155128423202,0.536537779354385,0.626069625874659,0.0765637417379006,0.137774634836263,0.968236277514634,0.566884699243309,0.416152897657196
"30",-0.166282250710725,-1.11400721248259,0.66421842567459,-2.72783460121103,0.854523797193019,-1.19397142297907,0.89533806730473,0.383207750269099,0,-0.0194810729201023,0.0344946533287427,1.0100494822221,0.333844973138908
"31",1.03875635790529,1.05795269904314,-0.183992640294384,1.05246059841677,1.00133511348466,1.15689381933439,0.592323832837915,2.34194046495668,0.00387367931746763,0.350727638068582,0.606896551724123,0.838341497904138,0.682678701189432
"32",1.04757515598413,0.291196226954415,0.187509931670116,2.25839392592733,0.43215211754537,0.826413911953616,1.56660800034765,2.17309304274937,3.88611823948095,0.50362244093054,6.02550041129697,0.833875895227143,0.531803764410932
"33",0.738505797533628,0.0623452501825827,0.783530008882116,1.16782786790506,1.20481927710843,0.634476686218899,0.688858463118258,0.711692680025444,2.10108316709856,0.980463184331914,0.0387922674080388,0.685424789529887,0.672573728061066
"34",0.099254718952424,0.680029907074453,-0.00944257341600752,0.829886895921406,-0.260104041616649,0.645916699906079,0.416436493434746,-1.53551645487129,0.801592228755066,0.533301446849221,0.568732631034696,0.448906099696633,0.367819543228176
"35",-0.0434896059841705,0.641841714406954,-0.0188869302442662,-0.0190354467211495,0.102808425275813,0.492195190549838,0.15868985654437,-1.82833505687694,0.167557286477682,0.162947809125069,0.250626566416035,0.569674647022711,-0.0299160480900396
"36",-0.0678733031674206,0.6851842091393,1.0169384799446,-4.06166845724595,0.72392976127853,-1.77849019158842,0.756279443141716,-0.0779505330131047,0.0931326009313116,0.0439362093738627,0.737179487179485,0.554239812486257,0.695756260871194
"37",0.555545880427033,1.21446893158144,0.807230793205549,0.316576812402247,0.206416314349656,1.17215832556212,0.270468602578888,0.128613295662983,0.11562991201286,0.414243323442132,0.0445434298441016,0.444347319347327,0.540500380764874
"38",0.3342570142016,0.029307818291513,0.395745733366315,1.10640622865728,-0.312709403618494,0.992152394607815,0.756942121110749,0.734891556117079,-0.0225578835291285,-0.0602844005248349,0.0636051392952641,0.321512316580863,0.321448365047106
"39",3.34869590734124,1.19782151597669,9.26952451342695,2.06840648846072,4.78004331914259,1.61748301389311,3.03200099613996,3.38426806580405,2.18229077354897,3.17452807872451,1.07424357996442,4.76144578313253,2.28896582203888
"40",0.703155011440892,-0.161793007135924,0.918775717265086,0.457786013564698,0.976548577945668,1.25617484157479,0.839929905130221,1.40725464030087,0.274688877308593,0.535353998532639,0.748380604993404,0.625632532891718,0.498676796226616
"41",0.542342521643957,0.948449387601924,0.256925826630927,0.208994961404096,0.943573815238374,0.351110618324268,0.677133269415142,0.622083981337473,0.177045714789026,-0.039909234996971,0.805243445692883,0.5851696077535,0.170177701347085
"42",-0.273832500288684,-1.25215451688128,-0.13370473537605,-4.16800794338075,0.494184013613364,-1.1343547436653,0.615042755391548,0.796575912495534,0.311260782020728,0.30229056397153,-0.0928850083596555,0.863557858376507,0.309376061803679
"43",0.686461004052608,0.973698170679538,-0.0195247127077969,1.58633284130048,0.422166036510419,1.65027566681568,1.09833770433616,0.379413383659655,0.0464565893851132,0.475383548089936,0.384281641254502,0.597062004325877,0.547315125151537
"44",0.308854936750458,-0.771108022912925,0.0697447342725477,2.44922480800667,0.108562585175442,0.398236034253174,0.317924712307383,0.248722116683964,1.35274842734234,-0.0135828041699204,10.8174857989627,0.438979596407529,-0.189719675880773
"45",0.406171181499548,0.088811463510452,0.0613325899080142,1.23693063005728,0.163820950622973,0.284716561013321,0.832150564812473,0.584121278424621,1.18341660759669,0.177732495613303,0.501448629373735,0.383543315865764,0.93441341576066
"46",0.393109972922723,0.936812108595131,0.626880641925753,0.327344735766788,0.188892216258552,0.302107472610125,0.17739727348105,0.174801406180203,0.558730809647079,0.280251322153413,0.15522785231179,0.302108092498377,0.207680664578125
"47",0.0844882772515376,0.30261022450635,0.0443004679236969,0.234077787226417,-0.00459844112846719,0.472964799806475,0.225203549361908,-0.337359675824489,0.0195403763646462,0.264818571106606,0.127310970884542,0.248045534073049,-0.463678516228749
"48",-0.285718924008493,0.900035394650356,1.0433675587413,-5.38148629399918,0.114966314869736,-2.11651677682668,-0.172844248127524,-0.373519055308058,-0.16988312041315,-0.0910368080921486,0.768422798385782,0.201038329835423,1.23341332580464
"49",0.462367517053863,0.603023469472985,0.419063270336895,0.590841949778431,0.0895707494086073,0.85974687280912,0.313582146979607,0.779129483899954,0.00595602749982049,0.165365491484226,0.181040157998669,0.319693094629137,0.275400463648889
"50",0.507235807931039,0.265665991432273,0.302757548482124,1.23526293319822,0.0917852225791549,0.880466330089513,0.972326103216159,0.990118194148426,-0.116561024375716,0.426769690367368,-0.00547615136080593,0.305487791477121,0.344174242555906
"51",1.0867462108997,-0.420627297718024,3.95116114646217,0.724328733096669,2.70288858321872,0.0483535612397779,1.15099715099716,1.0878532645191,0.00851803267518658,1.16303776517819,0.191675794085433,0.992550394390901,0.945831240147599
"52",0.346125626056715,0.399121931750157,0.431632092500078,-0.0326663568730456,0.225451460970105,0.159489633173848,0.505107405738325,0.622532645004537,-0.0536590351594479,0.117177568233817,0.404482098934134,0.516347384635418,0.394693940589974
"53",0.0445073198645618,-0.359438150135827,0.067722442175433,0.358987104078645,-0.195991091314029,-0.325709322524603,0.343764595983198,0.424400181077411,0.0204525118240984,0.00772908454513832,0.119766998747872,0.392825537976726,0.0683725620908238
"54",-0.498895756208395,-1.31826115867343,0.091103128741743,-4.31903438534702,0.515486923145581,-1.14249751894078,0.755925450110784,-0.0770083206551253,-0.14058226618614,-0.24731159052267,0.304496764721884,0.511684905295295,0.374084006627617
"55",0.0654690618762332,0.251002324719529,0.00260057732817121,-0.222871932515323,-0.170947761028351,0.705173722484753,0.378822877205942,-0.187969924812037,-0.0145046244155456,0.118428334255682,0.162628069604831,0.331543710294979,-0.256968789353673
"56",0.33191842466409,-0.351195577288232,0.0390076454985122,3.78191425483367,-0.177912200329133,1.02117727151159,0.18041237113402,-0.47269303201507,0.013653391587809,0.202306068076563,7.09530767981814,0.469023152688353,0.250806162665729
"57",0.31491554537646,0.298472226906332,0.220957134315936,1.4728208546249,0.240609544178572,0.215408313076138,0.169061707523244,0.157051221404392,-0.00938542528775566,-0.0264783759929443,0.379017586416008,0.458345711496833,0.253582490894844
"58",0.0713470319634535,-0.176532893962567,0.204907402604149,-0.35168544451033,0.0889007423211963,0.230555855758485,0.54852320675105,-0.00566764905917116,-0.0349853232302522,0.175465701421396,0.156069073151088,0.249250137298818,0.544926748943264
"59",0.0839710379137326,0.837066729544911,0.168249941759635,-0.464160322989671,-0.122129946262828,0.748780984557151,0.0748052327172566,-0.42509777248767,0.00170719840206779,-0.0187276232442968,0.0804262591736382,0.233881163084693,-0.565610859728505
"60",-0.585721070128231,0.287284327971804,0.87601426430306,-4.95067718273586,-0.148958402810195,-2.64703783860918,0.247948951686405,-1.1706891317547,0.483982484443413,-0.0749245245598162,0.632847815168258,0.218620588173457,0.641841984616165
"61",0.616242038216552,1.12919074663158,0.417552578323144,0.779465840913485,0.171446384039897,0.66326281330924,0.0927508820427025,1.01944823084454,0.465511382942574,0.387032748924909,0.164703533639443,0.218143681174632,0.551703193804731
"62",0.591893902226737,0.816850842377437,0.477040816326535,1.37451930232224,0.0755740292071483,0.856681753649391,0.348856223994765,1.01866281500627,0.42276862718571,0.0735932162432285,0.333848223628475,0.324410305782852,0.60069129836573
"63",1.09343779990876,-0.459022820458366,2.31294589585396,0.906921014993789,2.51649157097482,0.383796335286402,0.981368483948653,1.7872596606088,0.0673582109659066,0.72002458620537,0.422129519268966,1.31222097050112,0.900660484355198
"64",0.371949701195229,1.12577130103715,0.506228596952707,0.423337041052441,-0.251321604991761,0.190565223644468,-1.88269889369028,0.62472275617329,0.0050484652665661,0.219040146462679,0.187923445922555,0.294462862673228,0.0776910870140091
"65",-0.0635708194433815,-0.561487780338188,-0.0641943607723183,-0.814596370536191,-0.0738488271068594,-0.726119983252582,-3.01712322508726,1.15719481282834,-2.31460447271443,-0.0478442885880503,0.385014067821698,0.406520757196249,-0.00495515583964767
"66",-0.318056288205537,-0.0522227299432187,-0.0667061962644544,-3.71063196185235,-0.113028735382337,-1.64120113751385,-0.493687582438285,0.0435793143521046,1.21357759920071,-0.0674492227021206,0.196685843536404,0.53778831997382,0.327056491575828
"67",0.382885336736782,0.00816406505126377,0.598284259190596,1.27573365695635,0.117508813160994,1.06828706539583,0.49992425390093,0.127050965587339,0.15743073047858,0.425652358505979,0.0932423811159655,0.29694713934143,0.714544436761178
"68",0.468253352973091,-0.372250975526134,0.501339362512598,3.66737533822961,0.158668057729083,0.534558413537289,0.243066023515226,0.313598955878613,0.0722193428889462,0.118157181571821,6.27574034124336,0.289984385456177,0.480612044726358
"69",-0.145068444526741,-0.865275888628503,0.0978114683946707,0.392449312514564,0.154076517436685,-0.203764212252378,-0.169169752448273,-0.574639946511502,-0.00764123550287543,0.0703775484793168,0.382911976379408,0.331607893885466,-0.0211499040119745
"70",-0.2194643215925,-0.70917296216092,-0.618053010870889,0.190814886346757,-0.0195007800312008,0.467560710402326,5.05356705767168,-1.43218044019557,0.434734616592936,0.318099195014288,0.303322762994629,0.145102781136641,0.188762143426691
"71",0.202908876876107,0.22809003729356,0.592399587040959,-0.258105772394257,-0.0151702316711022,0.418485515350486,-0.406846491621116,0.763372854166278,-0.135266517309884,0.0808904419853818,0.12371134020619,0.223375996136199,-0.683785671360582
"72",-0.332344030173726,0.511619408315478,2.25789898101312,-5.42588480157588,-0.140887809953194,-2.67888150410155,-4.17686438237834,0.733800574596954,-2.45164021164022,-0.219844169280015,0.530843858685692,0.14256169307072,0.255118728331261
"73",0.465282193650451,0.601563403791161,0.418190073362479,1.43441716977701,-0.0933342015584593,0.440517792981243,4.78336807707476,0.684856852201698,-0.348870510027854,0.159846202032643,0.0864894391842563,0.176444640494045,0.598655878898602
"74",0.314926594315867,0.663676835378579,-0.173718528389888,1.25528483633353,-0.104284348657346,1.13444245706025,-4.34634548517762,0.573748308525035,-1.93247232793681,0.071169004820093,0.100059125847096,0.208158200232167,0.29997892040019
"75",0.875640571859471,0.292116128400544,0.350425516698838,0.00143486433357154,5.20008699434538,-0.36219594921989,1.05117202870579,0.391080494411855,0.416489059391867,0.358824606963126,0.299877322913344,0.353533335996481,-0.17621572684946
"76",0.318840579710145,0.864032803957304,0.220923603192702,-0.0119570312126394,-0.10130036592173,0.186011452469836,5.36250695345819,0.43423098229125,0.0141496502383376,0.148170417454052,0.253680634201592,0.197042374062062,0.131180462208702
"77",-0.00304140878053527,-0.0467840030974331,-0.118514304676565,-0.168375132140985,-0.0310417615164926,-0.188093100016995,-3.77670620534301,0.0444808198704738,-0.075159382101464,0.0439565152132504,0.167186299760513,0.540304318461726,0.187617260787998
"78",-0.61286250893442,-0.585880757932788,0.00237309855477541,-4.30032821446541,0.140766348562327,-2.02915466073362,-0.129855878264695,-0.183179498123742,-0.388468073056769,-0.515458393613022,0.1759292674125,0.428735132572022,-0.424577037324048
"79",0.543195519784567,0.308466596314627,-0.0878025628856194,2.28007810544235,0.126098191214474,1.50529895013776,3.88975368555993,0.429391013077707,0.0435288578560566,0.312385548398209,0.0450308461295901,0.375754952686336,0.536632026069617
"80",0.129358230988141,-0.967872460953301,0.123506638481818,2.8724716571048,0.0103229003220795,0.413228192432302,-0.645172663011861,-0.149023364734679,-0.556749365110365,0.09986684420773,3.83940225953099,0.244992356238494,0.141908017803005
"81",-0.167188497431381,-0.194485756778395,-0.166053848891001,-0.17368380981384,-0.0206436696187251,-0.159497400557629,-2.42357575004879,-0.652061901462264,-2.12606370154744,0.276773549888953,-0.0346770697876031,0.336285608149067,0.020933977455706
"82",0.100481091285554,0.334053841619175,-0.586907449209928,0.565335316297011,0.0103239660548038,0.85973512841151,-0.514573522192119,-0.398812504470991,0.0319313931210541,0.0855843808505119,0.394588500563686,0.206551179874892,0.210905929515559
"83",0.403041825095052,0.745854550202374,0.322673167933463,0.107122712384999,0.0784540424477509,0.637189113376135,2.33943780385277,0.782863196451977,-0.0246249258972098,0.075891187002286,0.246188398911595,0.280019445794855,0.147805410963309
"84",0.0227221086116725,1.03678983945958,2.69458937888643,-5.02180408051176,0.103148079382764,-2.22024653386838,-2.20023573954352,0.723333749042387,0.0410516521009319,0.0630166833998969,0.206807410598864,0.659310826271597,-0.291966119096498
"85",0.443737694987112,0.577209831807468,1.30150334075725,0.408787943746791,0.0989201220014779,1.2127392917701,-0.913041890361932,0.486424338905111,0.189671995112306,0.00640444041202226,0.197781408547604,0.400701227147504,0.125494738874399
"86",0.52319708095232,0.736501458655492,0.28169014084507,1.06298997582082,0,1.12051278938488,2.93944196675389,0.785073050519269,0.417762648924658,0.17931284755206,0,0.297407755626766,0.390474354030079
"87",0.568471576421192,-0.0791251918785929,0.399652872933243,0.690725802489767,2.47261796920035,-0.176479062620061,-0.452942334890882,0.702109822551344,0.232937550983414,0.318562950809209,0,0.292699724517909,0.0816326530612255
"88",0.502617488702284,1.66452859473241,0.714236971999171,0.41129976580796,-0.00602736423361838,0.822619634631794,0.976548449751813,0.104061882132589,0.0868094803186725,0.0839015272201982,0.20168211465843,0.295660467334291,0.47340306432524
"89",0.0949752174042251,-0.514082751744749,-0.00677552679720916,-0.297857659995238,0.0964436407474345,-0.27077642455835,-0.926140310256995,0.764059738729683,-0.0948655168363732,0.249371266063214,0,0.600988969189808,0.0127343924102963
"90",-0.521868050407714,-0.765713569885074,0.103898450557893,-4.59622788634925,-0.116423782568553,-1.30014592254143,0.267855537778416,0.0171942433673244,-2.76004268480169,0.294267084427147,0.196993704766379,0.402676950998182,-0.335826834314812
"91",0.478404721452197,1.73575497451597,-0.286552346570401,1.37975776337231,0.106511254019304,1.15488554151164,0.0896442914515072,-0.445254345097901,0.0669605490765113,0.253298153034298,0,0.297501365117037,0.522205720308522
"92",0.489476260401367,0.294697004947797,0.101826081053558,3.81739393328631,0.333246341316507,0.879336783592111,1.99548597427721,-0.23312035917803,-0.00185877060911999,0.352668701968639,2.80377826217038,0.0919894118309728,0.409875131064719
"93",-0.273066761133012,-1.28512441427091,0.382024503820233,0.106777456366847,0.0760319334120352,0.0914424150298077,-1.04671584123638,-0.830809173517955,0.175657087624059,0.0125885129819148,0,0.298221922124697,-0.439845579393705
"94",0.00444023444436947,0.0908635167314209,-0.702591933704144,0.495500736948262,0.115960573405038,0.832908178398961,-0.14375976146529,-0.851732262850158,-0.101127244050647,0.0199293034183867,0.199559306531394,0.299205236091615,0.319422814099091
"95",0.587564935545459,0.895288777586489,0.319764145594736,0.0993834367371438,0.0339490763854089,1.04253691827969,0.639852123064899,1.72866020032743,0.201530517478354,0.34292545828265,0.199161860503727,0.100680525776076,0.0237616233941029
"96",-0.278088399741028,0.605007601377561,2.15661452210869,-6.26698926182261,0.437195560169301,-3.1116442105018,0.678169648376103,1.1317032653273,-0.476397912746884,-0.163038366271961,0.298148991676661,0.0912663674123237,-0.894808526812585
"97",0.472150497971224,1.10405230370689,0.960389466696188,0.221615479147075,0.0596291069547394,1.23919758650946,0.306979844580502,-0.0102664134284725,0.0763650248186254,0.229254556303449,0.0495437843193836,0.191670698574575,0.933250235709604
"98",0.415595858726792,0.771717911176184,0.166578993512179,1.17848054506648,0.0734987386027175,1.50184019945387,0.865657024937905,0.126632099525992,-0.0493202184978725,0.0386439120172222,0.0577724590434592,0.187589383555276,0.12666043919507
